Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_82.txt,TERMINATING,0.37,263.37,84.47,12.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_83.txt,TERMINATING,0.33,331.19,104.40,18.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_84.txt,TERMINATING,0.39,270.13,72.19,12.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_85.txt,TERMINATING,0.40,260.48,65.17,13.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_86.txt,TERMINATING,0.32,257.78,60.05,17.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_87.txt,TERMINATING,0.45,263.78,26.96,11.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_88.txt,TERMINATING,0.38,290.99,49.18,17.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_89.txt,TERMINATING,0.36,236.19,26.43,13.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_9.txt,TERMINATING,0.30,274.85,71.57,12.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_90.txt,TERMINATING,0.34,312.98,108.85,17.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_91.txt,TERMINATING,0.29,304.28,129.54,12.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_92.txt,TERMINATING,0.35,232.18,63.06,19.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_93.txt,TERMINATING,0.34,311.69,111.63,14.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_94.txt,TERMINATING,0.41,253.75,26.12,16.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_95.txt,TERMINATING,0.36,266.78,110.42,12.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_96.txt,TERMINATING,0.36,323.21,26.64,17.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_97.txt,TERMINATING,0.34,245.22,26.28,18.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_98.txt,TERMINATING,0.37,306.50,26.13,18.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_99.txt,TERMINATING,0.38,292.09,105.75,11.00,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_1.txt,TERMINATING,2.41,311.70,83.94,16.00,TERMINATING,24,9,33,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_10.txt,TERMINATING,0.40,703.24,67.26,38.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_100.txt,TERMINATING,0.39,343.73,119.75,21.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_101.txt,TERMINATING,0.41,291.46,31.22,22.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_102.txt,TERMINATING,0.43,329.64,40.04,21.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_103.txt,TERMINATING,0.46,360.19,128.20,21.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_104.txt,TERMINATING,0.43,370.25,121.50,28.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_105.txt,TERMINATING,0.40,285.76,39.81,13.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_106.txt,TERMINATING,0.69,300.24,99.37,20.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_107.txt,TERMINATING,0.49,329.88,51.57,22.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_108.txt,TERMINATING,0.40,342.15,146.79,22.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_109.txt,TERMINATING,0.47,297.27,83.44,21.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_11.txt,TERMINATING,0.39,754.24,143.06,30.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_110.txt,TERMINATING,0.49,302.49,83.19,19.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_111.txt,TERMINATING,0.45,313.53,77.75,20.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_112.txt,TERMINATING,0.41,253.02,73.82,26.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_113.txt,TERMINATING,0.43,314.51,137.42,21.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_114.txt,TERMINATING,0.42,371.77,59.31,24.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_115.txt,TERMINATING,0.44,297.79,124.08,26.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_116.txt,TERMINATING,0.43,320.48,90.41,19.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_117.txt,TERMINATING,0.60,355.33,138.55,21.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_118.txt,TERMINATING,0.40,271.12,37.58,22.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_119.txt,TERMINATING,0.42,302.09,39.56,27.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_12.txt,TERMINATING,0.55,673.53,32.27,19.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_120.txt,TERMINATING,0.42,340.22,141.04,24.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_121.txt,TERMINATING,0.40,282.89,60.29,26.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_122.txt,TERMINATING,0.41,342.76,26.00,24.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_123.txt,TERMINATING,0.37,269.00,141.26,26.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_124.txt,TERMINATING,0.40,292.24,73.78,20.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_125.txt,TERMINATING,0.40,287.78,26.55,19.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_126.txt,TERMINATING,0.41,339.54,52.11,23.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_127.txt,TERMINATING,0.40,319.77,136.52,22.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_128.txt,TERMINATING,0.46,267.87,74.10,23.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_129.txt,TERMINATING,0.42,341.45,54.35,25.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_13.txt,TERMINATING,0.43,720.07,97.48,38.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_130.txt,TERMINATING,0.42,263.65,62.37,25.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_131.txt,TERMINATING,0.52,255.26,154.09,26.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_132.txt,TERMINATING,0.40,286.98,42.49,27.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_133.txt,TERMINATING,0.36,242.54,26.81,24.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_134.txt,TERMINATING,0.53,320.03,79.18,22.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_135.txt,TERMINATING,0.39,242.73,39.90,21.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_136.txt,TERMINATING,0.41,364.30,157.64,22.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_137.txt,TERMINATING,0.52,320.78,133.50,20.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_138.txt,TERMINATING,0.45,253.31,123.21,20.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_139.txt,TERMINATING,0.45,339.24,141.12,21.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_14.txt,TERMINATING,0.43,656.80,149.04,35.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_140.txt,TERMINATING,0.44,289.37,74.54,14.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_141.txt,TERMINATING,0.36,293.66,27.45,23.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_142.txt,TERMINATING,0.45,343.18,132.35,24.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_143.txt,TERMINATING,0.41,294.68,95.43,25.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_144.txt,TERMINATING,0.35,278.77,26.37,20.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_145.txt,TERMINATING,0.42,267.20,72.26,22.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_146.txt,TERMINATING,0.39,349.70,148.11,23.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_15.txt,TERMINATING,0.36,684.58,95.25,31.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_16.txt,TERMINATING,0.39,764.54,142.78,32.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_17.txt,TERMINATING,0.39,664.10,131.54,26.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_18.txt,TERMINATING,0.36,684.20,88.43,23.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_19.txt,TERMINATING,0.41,664.03,74.68,36.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_2.txt,TERMINATING,0.52,436.65,122.20,49.00,TERMINATING,31,13,44,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_20.txt,TERMINATING,0.41,698.13,111.52,37.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_21.txt,TERMINATING,0.41,628.88,155.82,36.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_22.txt,TERMINATING,0.72,719.14,52.61,34.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_23.txt,TERMINATING,0.46,656.82,39.92,32.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_24.txt,TERMINATING,0.38,729.97,124.90,30.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_25.txt,TERMINATING,0.38,667.76,134.46,37.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_26.txt,TERMINATING,0.38,665.08,32.37,30.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_27.txt,TERMINATING,0.36,712.21,116.68,17.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_28.txt,TERMINATING,0.37,621.25,79.63,34.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_29.txt,TERMINATING,0.37,699.92,136.74,21.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_3.txt,TERMINATING,0.36,284.15,99.19,20.00,TERMINATING,41,9,50,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_30.txt,TERMINATING,0.38,675.46,78.93,25.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_31.txt,TERMINATING,0.40,710.04,98.18,30.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_32.txt,TERMINATING,0.38,682.88,39.72,37.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_33.txt,TERMINATING,0.37,717.01,61.68,17.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_34.txt,TERMINATING,0.37,752.89,72.56,44.00,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_35.txt,TERMINATING,0.43,260.50,33.63,21.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_36.txt,TERMINATING,0.50,748.34,49.74,117.00,TERMINATING,76,35,111,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_37.txt,TERMINATING,0.39,281.96,84.06,22.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_38.txt,TERMINATING,0.40,342.31,120.17,24.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_39.txt,TERMINATING,0.39,286.55,36.67,23.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_4.txt,TERMINATING,0.41,310.81,115.54,21.00,TERMINATING,50,9,59,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_40.txt,TERMINATING,0.39,352.06,49.02,19.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_41.txt,TERMINATING,0.42,293.35,75.49,20.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_42.txt,TERMINATING,0.33,323.58,120.81,20.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_43.txt,TERMINATING,0.41,259.23,27.81,26.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_44.txt,TERMINATING,0.41,277.32,46.73,21.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_45.txt,TERMINATING,0.39,332.36,78.62,19.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_46.txt,TERMINATING,0.37,278.05,62.31,23.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_47.txt,TERMINATING,0.38,280.55,149.95,27.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_48.txt,TERMINATING,0.42,328.56,118.77,23.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_49.txt,TERMINATING,0.38,299.58,75.01,21.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_5.txt,TERMINATING,0.31,630.40,33.54,40.00,TERMINATING,41,22,63,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_50.txt,TERMINATING,0.64,255.39,36.60,25.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_51.txt,TERMINATING,0.40,264.68,135.68,22.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_52.txt,TERMINATING,0.36,338.75,124.43,21.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_53.txt,TERMINATING,0.53,336.26,72.29,26.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_54.txt,TERMINATING,0.34,297.94,42.03,20.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_55.txt,TERMINATING,0.42,336.93,75.85,14.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_56.txt,TERMINATING,0.38,284.26,41.33,22.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_57.txt,TERMINATING,0.43,271.01,29.15,26.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_58.txt,TERMINATING,0.43,330.67,148.08,25.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_59.txt,TERMINATING,0.45,306.41,132.56,23.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_6.txt,TERMINATING,0.55,739.84,149.12,31.00,TERMINATING,59,22,81,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_60.txt,TERMINATING,0.39,361.44,78.17,14.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_61.txt,TERMINATING,0.54,252.40,89.82,28.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_62.txt,TERMINATING,0.43,309.90,137.58,13.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_63.txt,TERMINATING,0.42,276.55,119.17,21.00,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_64.txt,TERMINATING,0.34,308.38,26.74,22.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_65.txt,TERMINATING,0.38,310.91,60.67,22.00,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
