lassos	nodes	cvc5	z3	Status
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Addition01_true-unreach-call_true-termination.c/lasso_trace_1.txt	204	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_addNotUpdatedVar.bpl/lasso_trace_1.txt	205	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_afagp-fail.t2.c/lasso_trace_1.txt	206	5	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_afagx1.t2.c/lasso_trace_1.txt	207	1	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AffineTerms.c/lasso_trace_1.txt	208	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_afterrec_2calls_false-unreach-call.c/lasso_trace_1.txt	209	9	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AG313.bpl/lasso_trace_1.txt	210	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_agafp.t2.c/lasso_trace_1.txt	211	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AiHelpful.bpl/lasso_trace_1.txt	212	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron2_no-overflow.c/lasso_trace_1.txt	213	17	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron2_true-termination.c/lasso_trace_1.txt	214	17	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron2.c/lasso_trace_1.txt	215	17	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron3_no-overflow.c/lasso_trace_1.txt	216	51	30	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron3_true-termination.c/lasso_trace_1.txt	217	51	32	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron3.c/lasso_trace_1.txt	218	56	36	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex_no-overflow.c/lasso_trace_1.txt	219	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex_no-overflow.c/lasso_trace_2.txt	220	24	14	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex_no-overflow.c/lasso_trace_3.txt	221	27	16	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex_no-overflow.c/lasso_trace_4.txt	222	32	18	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c/lasso_trace_1.txt	223	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c/lasso_trace_2.txt	224	24	14	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c/lasso_trace_3.txt	225	28	16	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c/lasso_trace_4.txt	226	30	18	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex.c/lasso_trace_1.txt	227	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex.c/lasso_trace_2.txt	228	23	14	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex.c/lasso_trace_3.txt	229	27	16	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex.c/lasso_trace_4.txt	230	28	18	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-easy1_no-overflow.c/lasso_trace_1.txt	231	18	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-easy1_true-termination.c/lasso_trace_1.txt	232	18	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-easy1.c/lasso_trace_1.txt	233	20	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-easy2_true-termination.c/lasso_trace_1.txt	234	9	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-easy2-1_no-overflow.c/lasso_trace_1.txt	235	9	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-easy2-1.c/lasso_trace_1.txt	236	8	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-easy2-2_no-overflow.c/lasso_trace_1.txt	237	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-easy2-2.c/lasso_trace_1.txt	238	9	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-exmini_no-overflow.c/lasso_trace_1.txt	239	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-exmini_true-termination.c/lasso_trace_1.txt	240	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-exmini.c/lasso_trace_1.txt	241	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-Fig1_no-overflow.c/lasso_trace_1.txt	242	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination.c/lasso_trace_1.txt	243	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-Fig1.c/lasso_trace_1.txt	244	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-loops_no-overflow.c/lasso_trace_1.txt	245	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-loops_true-termination.c/lasso_trace_1.txt	246	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-loops.c/lasso_trace_1.txt	247	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-ndecr_no-overflow.c/lasso_trace_1.txt	248	6	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-ndecr_true-termination.c/lasso_trace_1.txt	249	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-ndecr.c/lasso_trace_1.txt	250	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c/lasso_trace_1.txt	251	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c/lasso_trace_2.txt	252	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c/lasso_trace_3.txt	253	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c/lasso_trace_5.txt	254	10	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c/lasso_trace_6.txt	255	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-1_no-overflow.c/lasso_trace_1.txt	256	11	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-1_no-overflow.c/lasso_trace_2.txt	257	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-1_no-overflow.c/lasso_trace_3.txt	258	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-1_no-overflow.c/lasso_trace_5.txt	259	11	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-1_no-overflow.c/lasso_trace_6.txt	260	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-1.c/lasso_trace_1.txt	261	7	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-1.c/lasso_trace_2.txt	262	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-1.c/lasso_trace_3.txt	263	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-1.c/lasso_trace_5.txt	264	11	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-1.c/lasso_trace_6.txt	265	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-2_no-overflow.c/lasso_trace_1.txt	266	8	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-2_no-overflow.c/lasso_trace_2.txt	267	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-2_no-overflow.c/lasso_trace_3.txt	268	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-2_no-overflow.c/lasso_trace_5.txt	269	12	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-2_no-overflow.c/lasso_trace_6.txt	270	11	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-2.c/lasso_trace_1.txt	271	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-2.c/lasso_trace_2.txt	272	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-2.c/lasso_trace_3.txt	273	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-2.c/lasso_trace_5.txt	274	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-nestedLoop-2.c/lasso_trace_6.txt	275	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-random1d_true-termination.c/lasso_trace_1.txt	276	18	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-random1d-1_no-overflow.c/lasso_trace_1.txt	277	14	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-random1d-1.c/lasso_trace_1.txt	278	16	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-random1d-2_no-overflow.c/lasso_trace_1.txt	279	16	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-random1d-2.c/lasso_trace_1.txt	280	14	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-random2d_no-overflow.c/lasso_trace_1.txt	281	41	24	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-random2d_true-termination.c/lasso_trace_1.txt	282	46	23	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-random2d.c/lasso_trace_1.txt	283	41	23	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-rsd_no-overflow.c/lasso_trace_1.txt	284	16	13	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-rsd_true-termination.c/lasso_trace_1.txt	285	16	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-rsd.c/lasso_trace_1.txt	286	19	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-speedpldi2_no-overflow.c/lasso_trace_1.txt	287	16	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination.c/lasso_trace_1.txt	288	23	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-speedpldi2.c/lasso_trace_1.txt	289	19	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-speedpldi4_no-overflow.c/lasso_trace_1.txt	290	13	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-speedpldi4_true-termination.c/lasso_trace_1.txt	291	12	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-speedpldi4.c/lasso_trace_1.txt	292	12	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-terminate_no-overflow.c/lasso_trace_1.txt	293	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-terminate_true-termination.c/lasso_trace_1.txt	294	11	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-terminate.c/lasso_trace_1.txt	295	16	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-wcet2_no-overflow.c/lasso_trace_1.txt	296	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-wcet2_no-overflow.c/lasso_trace_3.txt	297	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-wcet2_true-termination.c/lasso_trace_1.txt	298	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-wcet2_true-termination.c/lasso_trace_3.txt	299	7	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-wcet2.c/lasso_trace_1.txt	300	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-wcet2.c/lasso_trace_3.txt	301	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-while2_no-overflow.c/lasso_trace_2.txt	302	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-while2_true-termination.c/lasso_trace_2.txt	303	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-while2.c/lasso_trace_2.txt	304	10	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AmazonResearchAward.bpl/lasso_trace_1.txt	305	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ambigousLoopEntry.bpl/lasso_trace_1.txt	306	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ambigousLoopEntry.bpl/lasso_trace_2.txt	307	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-01_termination.c/lasso_trace_1.txt	308	54	25	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-01-false_no-overflow.c/lasso_trace_1.txt	309	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-01-false.c/lasso_trace_1.txt	310	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-01.c/lasso_trace_1.txt	311	55	31	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-02-false_no-overflow.c/lasso_trace_1.txt	312	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-02-false.c/lasso_trace_1.txt	313	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-03-false_termination.c/lasso_trace_1.txt	314	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-03-false.c/lasso_trace_1.txt	315	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-04_termination.c/lasso_trace_1.txt	316	17	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-04-false_termination.c/lasso_trace_1.txt	317	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-04-false.c/lasso_trace_1.txt	318	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-04.c/lasso_trace_1.txt	319	17	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-05_termination.c/lasso_trace_1.txt	320	20	12	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-05.c/lasso_trace_1.txt	321	22	14	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-06_termination.c/lasso_trace_1.txt	322	36	24	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-06.c/lasso_trace_1.txt	323	35	25	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-assume_termination.c/lasso_trace_1.txt	324	57	28	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_and-assume.c/lasso_trace_1.txt	325	60	28	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AnnoyingVillain.bpl/lasso_trace_1.txt	326	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_apchild-accepted-fail.t2.c/lasso_trace_1.txt	327	14	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_apchild-accepted-fail.t2.c/lasso_trace_3.txt	328	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_apchild-accepted.t2.c/lasso_trace_1.txt	329	13	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_apchild-accepted.t2.c/lasso_trace_3.txt	330	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_apchild-live.t2.c/lasso_trace_1.txt	331	15	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_apchild-live.t2.c/lasso_trace_4.txt	332	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_apchildlive-succeed.t2.c/lasso_trace_1.txt	333	13	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_apchildlive-succeed.t2.c/lasso_trace_3.txt	334	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_array_free.t2.c/lasso_trace_1.txt	335	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_array_init_assign.t2.c/lasso_trace_1.txt	336	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_array_init.t2.c/lasso_trace_1.txt	337	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_array2.t2.c/lasso_trace_1.txt	338	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_array3.t2.c/lasso_trace_1.txt	339	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_array3ManuallyTranslated_true-termination.bpl/lasso_trace_1.txt	340	9	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ArrayInit02.bpl/lasso_trace_1.txt	341	22	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ase_example.t2.c/lasso_trace_1.txt	342	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ATVA2013-array-int.bpl/lasso_trace_1.txt	343	5	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ATVA2013-bound-int.bpl/lasso_trace_1.txt	344	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ATVA2013-nonIntegral-int.bpl/lasso_trace_1.txt	345	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ATVA2013-wild-int.bpl/lasso_trace_1.txt	346	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ATVA2013-yPositive-int.bpl/lasso_trace_1.txt	347	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Avery-FLOPS2006-Table1_no-overflow.c/lasso_trace_1.txt	348	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Avery-FLOPS2006-Table1_true-termination.c/lasso_trace_1.txt	349	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Avery-FLOPS2006-Table1.c/lasso_trace_1.txt	350	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Avg_true_no-overflow.c/lasso_trace_1.txt	351	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Avg_true_no-overflow.c/lasso_trace_3.txt	352	12	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Avg_true_true-termination.c/lasso_trace_1.txt	353	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Avg_true_true-termination.c/lasso_trace_3.txt	354	12	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Avg_true.c/lasso_trace_1.txt	355	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Avg_true.c/lasso_trace_3.txt	356	12	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Avg.bpl/lasso_trace_1.txt	357	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Avg.bpl/lasso_trace_2.txt	358	13	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aviad_no-overflow.c/lasso_trace_1.txt	359	25	12	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aviad_true-termination.c/lasso_trace_1.txt	360	25	12	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aviad.c/lasso_trace_1.txt	361	23	13	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.01_false-no-overflow.c/lasso_trace_1.txt	362	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.01_no-overflow.c/lasso_trace_1.txt	363	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.01_true-termination.c/lasso_trace_1.txt	364	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.01.c/lasso_trace_1.txt	365	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.02_false-no-overflow.c/lasso_trace_1.txt	366	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.02_no-overflow.c/lasso_trace_1.txt	367	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.02_true-termination.c/lasso_trace_1.txt	368	11	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.02.c/lasso_trace_1.txt	369	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.03_assume_false-no-overflow.c/lasso_trace_1.txt	370	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.03_assume_no-overflow.c/lasso_trace_1.txt	371	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.03_assume_true-termination.c/lasso_trace_1.txt	372	9	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.03_assume.c/lasso_trace_1.txt	373	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.03-no-inv_assume_false-no-overflow.c/lasso_trace_1.txt	374	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.03-no-inv_assume_no-overflow.c/lasso_trace_1.txt	375	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.03-no-inv_assume_true-termination.c/lasso_trace_1.txt	376	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.03-no-inv_assume.c/lasso_trace_1.txt	377	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.03-no-inv.c/lasso_trace_1.txt	378	2	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.03.c/lasso_trace_1.txt	379	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.04_no-overflow.c/lasso_trace_1.txt	380	14	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_b.04_true-termination.c/lasso_trace_1.txt	381	12	8	TERMINATING
